date,asset,price,volume
2013-04-03 00:00:00+00:00,Equity(6 [GOOGL]),403.504,3473523.0
2013-04-03 00:00:00+00:00,Equity(7 [AAPL]),15.428,363216000.0
2013-04-04 00:00:00+00:00,Equity(0 [AMD]),2.33,11177500.0
2013-04-04 00:00:00+00:00,Equity(1 [TSLA]),8.402,11324000.0
2013-04-04 00:00:00+00:00,Equity(2 [BLK]),251.11,806900.0
2013-04-04 00:00:00+00:00,Equity(3 [MTCH]),12.727,3150399.0
2013-04-04 00:00:00+00:00,Equity(5 [MSFT]),28.6,45263200.0
2013-04-04 00:00:00+00:00,Equity(6 [GOOGL]),397.933,4890305.0
2013-04-04 00:00:00+00:00,Equity(7 [AAPL]),15.276,358447600.0
2013-04-05 00:00:00+00:00,Equity(0 [AMD]),2.29,13725000.0
2013-04-05 00:00:00+00:00,Equity(1 [TSLA]),8.274,7762000.0
2013-04-05 00:00:00+00:00,Equity(2 [BLK]),245.79,1332600.0
2013-04-05 00:00:00+00:00,Equity(3 [MTCH]),12.69,1931353.0
2013-04-05 00:00:00+00:00,Equity(5 [MSFT]),28.7,50927300.0
2013-04-05 00:00:00+00:00,Equity(6 [GOOGL]),391.917,6860932.0
2013-04-05 00:00:00+00:00,Equity(7 [AAPL]),15.114,383695200.0
2013-04-08 00:00:00+00:00,Equity(0 [AMD]),2.59,44767800.0
2013-04-08 00:00:00+00:00,Equity(1 [TSLA]),8.366,8395000.0
2013-04-08 00:00:00+00:00,Equity(2 [BLK]),249.38,470200.0
2013-04-08 00:00:00+00:00,Equity(3 [MTCH]),12.65,2050421.0
2013-04-08 00:00:00+00:00,Equity(5 [MSFT]),28.59,34759500.0
2013-04-08 00:00:00+00:00,Equity(6 [GOOGL]),387.813,5658536.0
2013-04-08 00:00:00+00:00,Equity(7 [AAPL]),15.222,300829200.0
2013-04-09 00:00:00+00:00,Equity(0 [AMD]),2.63,33886600.0
2013-04-09 00:00:00+00:00,Equity(1 [TSLA]),8.1,8480500.0
2013-04-09 00:00:00+00:00,Equity(2 [BLK]),254.04,760100.0
2013-04-09 00:00:00+00:00,Equity(3 [MTCH]),12.707,2684983.0
2013-04-09 00:00:00+00:00,Equity(5 [MSFT]),29.61,77733800.0
2013-04-09 00:00:00+00:00,Equity(6 [GOOGL]),389.214,4310285.0
2013-04-09 00:00:00+00:00,Equity(7 [AAPL]),15.249,306614000.0
2013-04-10 00:00:00+00:00,Equity(0 [AMD]),2.61,20686300.0
2013-04-10 00:00:00+00:00,Equity(1 [TSLA]),8.372,10605500.0
2013-04-10 00:00:00+00:00,Equity(2 [BLK]),260.77,657300.0
2013-04-10 00:00:00+00:00,Equity(3 [MTCH]),13.101,4769724.0
2013-04-10 00:00:00+00:00,Equity(5 [MSFT]),30.28,71116700.0
2013-04-10 00:00:00+00:00,Equity(6 [GOOGL]),395.485,3953243.0
2013-04-10 00:00:00+00:00,Equity(7 [AAPL]),15.56,375928000.0
2013-04-11 00:00:00+00:00,Equity(0 [AMD]),2.52,12946700.0
2013-04-11 00:00:00+00:00,Equity(1 [TSLA]),8.718,17237000.0
2013-04-11 00:00:00+00:00,Equity(2 [BLK]),264.14,735800.0
2013-04-11 00:00:00+00:00,Equity(3 [MTCH]),12.664,8984381.0
2013-04-11 00:00:00+00:00,Equity(5 [MSFT]),28.94,130923200.0
2013-04-11 00:00:00+00:00,Equity(6 [GOOGL]),395.591,4053343.0
2013-04-11 00:00:00+00:00,Equity(7 [AAPL]),15.512,328364400.0
2013-04-12 00:00:00+00:00,Equity(0 [AMD]),2.48,10712600.0
2013-04-12 00:00:00+00:00,Equity(1 [TSLA]),8.75,15747000.0
2013-04-12 00:00:00+00:00,Equity(2 [BLK]),263.13,421900.0
2013-04-12 00:00:00+00:00,Equity(3 [MTCH]),12.65,7293966.0
2013-04-12 00:00:00+00:00,Equity(5 [MSFT]),28.79,62886300.0
2013-04-12 00:00:00+00:00,Equity(6 [GOOGL]),395.42,3270127.0
2013-04-12 00:00:00+00:00,Equity(7 [AAPL]),15.35,238613200.0
2013-04-15 00:00:00+00:00,Equity(0 [AMD]),2.4,11522300.0
2013-04-15 00:00:00+00:00,Equity(1 [TSLA]),8.66,8407000.0
2013-04-15 00:00:00+00:00,Equity(2 [BLK]),253.86,939700.0
2013-04-15 00:00:00+00:00,Equity(3 [MTCH]),12.599,2606889.0
2013-04-15 00:00:00+00:00,Equity(5 [MSFT]),28.69,56332900.0
2013-04-15 00:00:00+00:00,Equity(6 [GOOGL]),391.356,4901294.0
2013-04-15 00:00:00+00:00,Equity(7 [AAPL]),14.995,317520000.0
2013-04-16 00:00:00+00:00,Equity(0 [AMD]),2.44,10954300.0
2013-04-16 00:00:00+00:00,Equity(1 [TSLA]),9.118,15902000.0
2013-04-16 00:00:00+00:00,Equity(2 [BLK]),257.22,1039800.0
2013-04-16 00:00:00+00:00,Equity(3 [MTCH]),12.824,2542452.0
2013-04-16 00:00:00+00:00,Equity(5 [MSFT]),28.97,52797300.0
2013-04-16 00:00:00+00:00,Equity(6 [GOOGL]),397.082,3480516.0
2013-04-16 00:00:00+00:00,Equity(7 [AAPL]),15.223,305771200.0
2013-04-17 00:00:00+00:00,Equity(0 [AMD]),2.4,14829200.0
2013-04-17 00:00:00+00:00,Equity(1 [TSLA]),9.09,10592500.0
2013-04-17 00:00:00+00:00,Equity(2 [BLK]),251.03,864600.0
2013-04-17 00:00:00+00:00,Equity(3 [MTCH]),12.636,2672026.0
2013-04-17 00:00:00+00:00,Equity(5 [MSFT]),28.83,52840700.0
2013-04-17 00:00:00+00:00,Equity(6 [GOOGL]),391.672,4069926.0
2013-04-17 00:00:00+00:00,Equity(7 [AAPL]),14.386,945056000.0
2013-04-18 00:00:00+00:00,Equity(0 [AMD]),2.51,27340500.0
2013-04-18 00:00:00+00:00,Equity(1 [TSLA]),9.394,16839500.0
2013-04-18 00:00:00+00:00,Equity(2 [BLK]),245.3,1012500.0
2013-04-18 00:00:00+00:00,Equity(3 [MTCH]),12.479,3443166.0
2013-04-18 00:00:00+00:00,Equity(5 [MSFT]),28.79,56906600.0
2013-04-18 00:00:00+00:00,Equity(6 [GOOGL]),383.338,6638355.0
2013-04-18 00:00:00+00:00,Equity(7 [AAPL]),14.002,666299200.0
2013-04-19 00:00:00+00:00,Equity(0 [AMD]),2.47,25040200.0
2013-04-19 00:00:00+00:00,Equity(1 [TSLA]),9.566,15058500.0
2013-04-19 00:00:00+00:00,Equity(2 [BLK]),250.16,737100.0
2013-04-19 00:00:00+00:00,Equity(3 [MTCH]),12.527,2467859.0
2013-04-19 00:00:00+00:00,Equity(5 [MSFT]),29.77,99790700.0
2013-04-19 00:00:00+00:00,Equity(6 [GOOGL]),400.335,11594794.0
2013-04-19 00:00:00+00:00,Equity(7 [AAPL]),13.948,609274400.0
2013-04-22 00:00:00+00:00,Equity(0 [AMD]),2.46,14131700.0
2013-04-22 00:00:00+00:00,Equity(1 [TSLA]),10.038,19697000.0
2013-04-22 00:00:00+00:00,Equity(2 [BLK]),250.51,605600.0
2013-04-22 00:00:00+00:00,Equity(3 [MTCH]),12.636,2101200.0
2013-04-22 00:00:00+00:00,Equity(5 [MSFT]),30.83,137904000.0
2013-04-22 00:00:00+00:00,Equity(6 [GOOGL]),400.455,5761033.0
2013-04-22 00:00:00+00:00,Equity(7 [AAPL]),14.238,429920400.0
2013-04-23 00:00:00+00:00,Equity(0 [AMD]),2.53,14550400.0
2013-04-23 00:00:00+00:00,Equity(1 [TSLA]),10.202,18669000.0
2013-04-23 00:00:00+00:00,Equity(2 [BLK]),259.48,985700.0
2013-04-23 00:00:00+00:00,Equity(3 [MTCH]),12.787,1730688.0
2013-04-23 00:00:00+00:00,Equity(5 [MSFT]),30.6,59126900.0
2013-04-23 00:00:00+00:00,Equity(6 [GOOGL]),404.354,4580015.0
2013-04-23 00:00:00+00:00,Equity(7 [AAPL]),14.505,664238400.0
2013-04-24 00:00:00+00:00,Equity(0 [AMD]),2.61,16537800.0
2013-04-24 00:00:00+00:00,Equity(1 [TSLA]),10.086,13150000.0
2013-04-24 00:00:00+00:00,Equity(2 [BLK]),258.67,574200.0
2013-04-24 00:00:00+00:00,Equity(3 [MTCH]),13.027,2620196.0
2013-04-24 00:00:00+00:00,Equity(5 [MSFT]),31.76,90946600.0
2013-04-24 00:00:00+00:00,Equity(6 [GOOGL]),407.132,3654542.0
2013-04-24 00:00:00+00:00,Equity(7 [AAPL]),14.481,969651200.0
2013-04-25 00:00:00+00:00,Equity(0 [AMD]),2.68,20971000.0
2013-04-25 00:00:00+00:00,Equity(1 [TSLA]),10.4,13979500.0
2013-04-25 00:00:00+00:00,Equity(2 [BLK]),263.57,755900.0
2013-04-25 00:00:00+00:00,Equity(3 [MTCH]),13.352,2948334.0
2013-04-25 00:00:00+00:00,Equity(5 [MSFT]),31.94,110700200.0
2013-04-25 00:00:00+00:00,Equity(6 [GOOGL]),404.955,3980416.0
2013-04-25 00:00:00+00:00,Equity(7 [AAPL]),14.585,384837600.0
2013-04-26 00:00:00+00:00,Equity(0 [AMD]),2.64,17317200.0
2013-04-26 00:00:00+00:00,Equity(1 [TSLA]),10.24,18110500.0
2013-04-26 00:00:00+00:00,Equity(2 [BLK]),263.77,481200.0
2013-04-26 00:00:00+00:00,Equity(3 [MTCH]),13.164,3171061.0
2013-04-26 00:00:00+00:00,Equity(5 [MSFT]),31.79,47799300.0
2013-04-26 00:00:00+00:00,Equity(6 [GOOGL]),401.111,4970425.0
2013-04-26 00:00:00+00:00,Equity(7 [AAPL]),14.9,764097600.0
2013-04-29 00:00:00+00:00,Equity(0 [AMD]),2.68,11220000.0
2013-04-29 00:00:00+00:00,Equity(1 [TSLA]),10.988,18198500.0
2013-04-29 00:00:00+00:00,Equity(2 [BLK]),268.21,608200.0
2013-04-29 00:00:00+00:00,Equity(3 [MTCH]),13.053,3976171.0
2013-04-29 00:00:00+00:00,Equity(5 [MSFT]),32.61,59116400.0
2013-04-29 00:00:00+00:00,Equity(6 [GOOGL]),409.94,4596998.0
2013-04-29 00:00:00+00:00,Equity(7 [AAPL]),15.361,640326400.0
2013-04-30 00:00:00+00:00,Equity(0 [AMD]),2.82,32647200.0
2013-04-30 00:00:00+00:00,Equity(1 [TSLA]),10.798,27613000.0
2013-04-30 00:00:00+00:00,Equity(2 [BLK]),266.5,950400.0
2013-04-30 00:00:00+00:00,Equity(3 [MTCH]),13.441,5411290.0
2013-04-30 00:00:00+00:00,Equity(5 [MSFT]),33.1,75165200.0
2013-04-30 00:00:00+00:00,Equity(6 [GOOGL]),412.698,4608787.0
2013-04-30 00:00:00+00:00,Equity(7 [AAPL]),15.814,691538400.0
2013-05-01 00:00:00+00:00,Equity(0 [AMD]),3.22,88006700.0
2013-05-01 00:00:00+00:00,Equity(1 [TSLA]),10.656,13714000.0
2013-05-01 00:00:00+00:00,Equity(2 [BLK]),260.94,793100.0
2013-05-01 00:00:00+00:00,Equity(3 [MTCH]),13.584,9536646.0
2013-05-01 00:00:00+00:00,Equity(5 [MSFT]),32.72,54330900.0
2013-05-01 00:00:00+00:00,Equity(6 [GOOGL]),410.626,2907090.0
2013-05-01 00:00:00+00:00,Equity(7 [AAPL]),15.689,506909200.0
2013-05-02 00:00:00+00:00,Equity(0 [AMD]),3.41,74185900.0
2013-05-02 00:00:00+00:00,Equity(1 [TSLA]),10.822,15252000.0
2013-05-02 00:00:00+00:00,Equity(2 [BLK]),262.35,670800.0
2013-05-02 00:00:00+00:00,Equity(3 [MTCH]),13.438,3925042.0
2013-05-02 00:00:00+00:00,Equity(5 [MSFT]),33.16,46059500.0
2013-05-02 00:00:00+00:00,Equity(6 [GOOGL]),415.22,4032563.0
2013-05-02 00:00:00+00:00,Equity(7 [AAPL]),15.911,421828400.0
2013-05-03 00:00:00+00:00,Equity(0 [AMD]),3.6,87328700.0
2013-05-03 00:00:00+00:00,Equity(1 [TSLA]),10.91,16893500.0
2013-05-03 00:00:00+00:00,Equity(2 [BLK]),271.34,835400.0
2013-05-03 00:00:00+00:00,Equity(3 [MTCH]),13.769,5450863.0
2013-05-03 00:00:00+00:00,Equity(5 [MSFT]),33.49,46784600.0
2013-05-03 00:00:00+00:00,Equity(6 [GOOGL]),423.283,5020175.0
2013-05-03 00:00:00+00:00,Equity(7 [AAPL]),16.071,361300800.0
2013-05-06 00:00:00+00:00,Equity(0 [AMD]),3.61,51378200.0
2013-05-06 00:00:00+00:00,Equity(1 [TSLA]),11.9,21833500.0
2013-05-06 00:00:00+00:00,Equity(2 [BLK]),274.35,659400.0
2013-05-06 00:00:00+00:00,Equity(3 [MTCH]),14.066,3949556.0
2013-05-06 00:00:00+00:00,Equity(5 [MSFT]),33.75,40978300.0
2013-05-06 00:00:00+00:00,Equity(6 [GOOGL]),431.206,4278317.0
2013-05-06 00:00:00+00:00,Equity(7 [AAPL]),16.454,496641600.0
2013-05-07 00:00:00+00:00,Equity(0 [AMD]),3.54,35339500.0
2013-05-07 00:00:00+00:00,Equity(1 [TSLA]),11.102,49955000.0
2013-05-07 00:00:00+00:00,Equity(2 [BLK]),275.55,431800.0
2013-05-07 00:00:00+00:00,Equity(3 [MTCH]),14.049,2799849.0
2013-05-07 00:00:00+00:00,Equity(5 [MSFT]),33.31,43078300.0
2013-05-07 00:00:00+00:00,Equity(6 [GOOGL]),429.044,3914082.0
2013-05-07 00:00:00+00:00,Equity(7 [AAPL]),16.381,483753200.0
2013-05-08 00:00:00+00:00,Equity(0 [AMD]),3.83,57017200.0
2013-05-08 00:00:00+00:00,Equity(1 [TSLA]),11.158,33849500.0
2013-05-08 00:00:00+00:00,Equity(2 [BLK]),277.25,495600.0
2013-05-08 00:00:00+00:00,Equity(3 [MTCH]),14.049,2803701.0
2013-05-08 00:00:00+00:00,Equity(5 [MSFT]),32.99,51595700.0
2013-05-08 00:00:00+00:00,Equity(6 [GOOGL]),437.252,4931663.0
2013-05-08 00:00:00+00:00,Equity(7 [AAPL]),16.566,472598000.0
2013-05-09 00:00:00+00:00,Equity(0 [AMD]),3.86,47232300.0
2013-05-09 00:00:00+00:00,Equity(1 [TSLA]),13.88,143025000.0
2013-05-09 00:00:00+00:00,Equity(2 [BLK]),275.8,891700.0
2013-05-09 00:00:00+00:00,Equity(3 [MTCH]),13.929,3530716.0
2013-05-09 00:00:00+00:00,Equity(5 [MSFT]),32.66,46417800.0
2013-05-09 00:00:00+00:00,Equity(6 [GOOGL]),436.176,4396799.0
2013-05-09 00:00:00+00:00,Equity(7 [AAPL]),16.313,398487600.0
2013-05-10 00:00:00+00:00,Equity(0 [AMD]),3.95,30586600.0
2013-05-10 00:00:00+00:00,Equity(1 [TSLA]),15.352,125413000.0
2013-05-10 00:00:00+00:00,Equity(2 [BLK]),276.67,555900.0
2013-05-10 00:00:00+00:00,Equity(3 [MTCH]),13.958,6365235.0
2013-05-10 00:00:00+00:00,Equity(5 [MSFT]),32.69,36394900.0
2013-05-10 00:00:00+00:00,Equity(6 [GOOGL]),440.556,3791605.0
2013-05-10 00:00:00+00:00,Equity(7 [AAPL]),16.177,334852000.0
2013-05-13 00:00:00+00:00,Equity(0 [AMD]),4.17,54889400.0
2013-05-13 00:00:00+00:00,Equity(1 [TSLA]),17.56,112084500.0
2013-05-13 00:00:00+00:00,Equity(2 [BLK]),279.39,465800.0
2013-05-13 00:00:00+00:00,Equity(3 [MTCH]),13.926,2046219.0
2013-05-13 00:00:00+00:00,Equity(5 [MSFT]),33.03,36027600.0
2013-05-13 00:00:00+00:00,Equity(6 [GOOGL]),439.204,2894103.0
2013-05-13 00:00:00+00:00,Equity(7 [AAPL]),16.241,316948800.0
2013-05-14 00:00:00+00:00,Equity(0 [AMD]),4.26,53292800.0
2013-05-14 00:00:00+00:00,Equity(1 [TSLA]),16.648,185819500.0
2013-05-14 00:00:00+00:00,Equity(2 [BLK]),284.45,573200.0
2013-05-14 00:00:00+00:00,Equity(3 [MTCH]),14.34,8824340.0
2013-05-14 00:00:00+00:00,Equity(5 [MSFT]),33.53,56870100.0
2013-05-14 00:00:00+00:00,Equity(6 [GOOGL]),443.994,3155441.0
2013-05-14 00:00:00+00:00,Equity(7 [AAPL]),15.852,447118000.0
2013-05-15 00:00:00+00:00,Equity(0 [AMD]),4.38,39347300.0
2013-05-15 00:00:00+00:00,Equity(1 [TSLA]),16.968,84393500.0
2013-05-15 00:00:00+00:00,Equity(2 [BLK]),289.29,695400.0
2013-05-15 00:00:00+00:00,Equity(3 [MTCH]),14.666,5355959.0
2013-05-15 00:00:00+00:00,Equity(5 [MSFT]),33.85,46303900.0
2013-05-15 00:00:00+00:00,Equity(6 [GOOGL]),458.403,7963828.0
2013-05-15 00:00:00+00:00,Equity(7 [AAPL]),15.316,741613600.0
2013-05-16 00:00:00+00:00,Equity(0 [AMD]),3.83,80221500.0
2013-05-16 00:00:00+00:00,Equity(1 [TSLA]),18.45,108070000.0
2013-05-16 00:00:00+00:00,Equity(2 [BLK]),285.41,607700.0
2013-05-16 00:00:00+00:00,Equity(3 [MTCH]),14.549,5244245.0
2013-05-16 00:00:00+00:00,Equity(5 [MSFT]),34.08,59382900.0
2013-05-16 00:00:00+00:00,Equity(6 [GOOGL]),452.387,6412781.0
2013-05-16 00:00:00+00:00,Equity(7 [AAPL]),15.521,603204000.0
2013-05-17 00:00:00+00:00,Equity(0 [AMD]),4.07,33952700.0
2013-05-17 00:00:00+00:00,Equity(1 [TSLA]),18.3,95011000.0
2013-05-17 00:00:00+00:00,Equity(2 [BLK]),290.95,567100.0
2013-05-17 00:00:00+00:00,Equity(3 [MTCH]),14.634,3957260.0
2013-05-17 00:00:00+00:00,Equity(5 [MSFT]),34.87,60666700.0
2013-05-17 00:00:00+00:00,Equity(6 [GOOGL]),455.045,5578416.0
2013-05-17 00:00:00+00:00,Equity(7 [AAPL]),15.474,427904400.0
2013-05-20 00:00:00+00:00,Equity(0 [AMD]),4.1,35458600.0
2013-05-20 00:00:00+00:00,Equity(1 [TSLA]),17.988,41742000.0
2013-05-20 00:00:00+00:00,Equity(2 [BLK]),289.25,552000.0
2013-05-20 00:00:00+00:00,Equity(3 [MTCH]),14.529,3087363.0
2013-05-20 00:00:00+00:00,Equity(5 [MSFT]),35.08,54020800.0
2013-05-20 00:00:00+00:00,Equity(6 [GOOGL]),454.72,4540855.0
2013-05-20 00:00:00+00:00,Equity(7 [AAPL]),15.819,451578400.0
2013-05-21 00:00:00+00:00,Equity(0 [AMD]),4.02,36560500.0
2013-05-21 00:00:00+00:00,Equity(1 [TSLA]),17.518,44991000.0
2013-05-21 00:00:00+00:00,Equity(2 [BLK]),291.69,737200.0
2013-05-21 00:00:00+00:00,Equity(3 [MTCH]),14.654,3675349.0
2013-05-21 00:00:00+00:00,Equity(5 [MSFT]),34.85,48702400.0
2013-05-21 00:00:00+00:00,Equity(6 [GOOGL]),453.939,3962034.0
2013-05-21 00:00:00+00:00,Equity(7 [AAPL]),15.702,456022000.0
2013-05-22 00:00:00+00:00,Equity(0 [AMD]),3.96,28771500.0
2013-05-22 00:00:00+00:00,Equity(1 [TSLA]),17.448,42840000.0
2013-05-22 00:00:00+00:00,Equity(2 [BLK]),285.33,1172100.0
2013-05-22 00:00:00+00:00,Equity(3 [MTCH]),14.412,2822612.0
2013-05-22 00:00:00+00:00,Equity(5 [MSFT]),34.61,66047500.0
2013-05-22 00:00:00+00:00,Equity(6 [GOOGL]),445.155,5116079.0
2013-05-22 00:00:00+00:00,Equity(7 [AAPL]),15.762,443038400.0
2013-05-23 00:00:00+00:00,Equity(0 [AMD]),4.01,33152600.0
2013-05-23 00:00:00+00:00,Equity(1 [TSLA]),18.546,60111000.0
2013-05-23 00:00:00+00:00,Equity(2 [BLK]),282.8,748300.0
2013-05-23 00:00:00+00:00,Equity(3 [MTCH]),14.672,4060919.0
2013-05-23 00:00:00+00:00,Equity(5 [MSFT]),34.15,51102700.0
2013-05-23 00:00:00+00:00,Equity(6 [GOOGL]),441.837,4545650.0
2013-05-23 00:00:00+00:00,Equity(7 [AAPL]),15.791,353021200.0
2013-05-24 00:00:00+00:00,Equity(0 [AMD]),4.05,20655600.0
2013-05-24 00:00:00+00:00,Equity(1 [TSLA]),19.416,80621000.0
2013-05-24 00:00:00+00:00,Equity(2 [BLK]),283.35,417500.0
2013-05-24 00:00:00+00:00,Equity(3 [MTCH]),14.486,2434590.0
2013-05-24 00:00:00+00:00,Equity(5 [MSFT]),34.27,33174400.0
2013-05-24 00:00:00+00:00,Equity(6 [GOOGL]),437.097,4589006.0
2013-05-24 00:00:00+00:00,Equity(7 [AAPL]),15.898,276166800.0
2013-05-28 00:00:00+00:00,Equity(0 [AMD]),4.05,19603800.0
2013-05-28 00:00:00+00:00,Equity(1 [TSLA]),22.066,98459500.0
2013-05-28 00:00:00+00:00,Equity(2 [BLK]),288.32,564200.0
2013-05-28 00:00:00+00:00,Equity(3 [MTCH]),14.472,2000693.0
2013-05-28 00:00:00+00:00,Equity(5 [MSFT]),35.02,48212100.0
2013-05-28 00:00:00+00:00,Equity(6 [GOOGL]),441.076,4510485.0
2013-05-28 00:00:00+00:00,Equity(7 [AAPL]),15.766,386145200.0
2013-05-29 00:00:00+00:00,Equity(0 [AMD]),3.98,16279300.0
2013-05-29 00:00:00+00:00,Equity(1 [TSLA]),20.926,125497500.0
2013-05-29 00:00:00+00:00,Equity(2 [BLK]),283.64,749600.0
2013-05-29 00:00:00+00:00,Equity(3 [MTCH]),14.132,4272090.0
2013-05-29 00:00:00+00:00,Equity(5 [MSFT]),34.88,38412200.0
2013-05-29 00:00:00+00:00,Equity(6 [GOOGL]),434.59,4022773.0
2013-05-29 00:00:00+00:00,Equity(7 [AAPL]),15.891,330576400.0
2013-05-30 00:00:00+00:00,Equity(0 [AMD]),4.04,15229500.0
2013-05-30 00:00:00+00:00,Equity(1 [TSLA]),20.99,80668500.0
2013-05-30 00:00:00+00:00,Equity(2 [BLK]),284.98,781900.0
2013-05-30 00:00:00+00:00,Equity(3 [MTCH]),14.121,4487113.0
2013-05-30 00:00:00+00:00,Equity(5 [MSFT]),35.03,51131000.0
2013-05-30 00:00:00+00:00,Equity(6 [GOOGL]),435.816,4237159.0
2013-05-30 00:00:00+00:00,Equity(7 [AAPL]),16.128,353519600.0
2013-05-31 00:00:00+00:00,Equity(0 [AMD]),4.0,17715000.0
2013-05-31 00:00:00+00:00,Equity(1 [TSLA]),19.552,75860000.0
2013-05-31 00:00:00+00:00,Equity(2 [BLK]),279.2,812600.0
2013-05-31 00:00:00+00:00,Equity(3 [MTCH]),13.844,5175606.0
2013-05-31 00:00:00+00:00,Equity(5 [MSFT]),34.9,56165700.0
2013-05-31 00:00:00+00:00,Equity(6 [GOOGL]),436.046,3934861.0
2013-05-31 00:00:00+00:00,Equity(7 [AAPL]),16.062,384302800.0
2013-06-03 00:00:00+00:00,Equity(0 [AMD]),3.96,23938100.0
2013-06-03 00:00:00+00:00,Equity(1 [TSLA]),18.518,95698000.0
2013-06-03 00:00:00+00:00,Equity(2 [BLK]),278.33,774700.0
2013-06-03 00:00:00+00:00,Equity(3 [MTCH]),13.766,4576063.0
2013-06-03 00:00:00+00:00,Equity(5 [MSFT]),35.59,51252600.0
2013-06-03 00:00:00+00:00,Equity(6 [GOOGL]),434.249,4946449.0
2013-06-03 00:00:00+00:00,Equity(7 [AAPL]),16.097,372352400.0
2013-06-04 00:00:00+00:00,Equity(0 [AMD]),4.01,19612600.0
2013-06-04 00:00:00+00:00,Equity(1 [TSLA]),18.968,44280500.0
2013-06-04 00:00:00+00:00,Equity(2 [BLK]),276.28,719000.0
2013-06-04 00:00:00+00:00,Equity(3 [MTCH]),13.786,2427586.0
2013-06-04 00:00:00+00:00,Equity(5 [MSFT]),34.99,65529500.0
2013-06-04 00:00:00+00:00,Equity(6 [GOOGL]),429.98,3733463.0
2013-06-04 00:00:00+00:00,Equity(7 [AAPL]),16.047,292728800.0
2013-06-05 00:00:00+00:00,Equity(0 [AMD]),3.91,15404600.0
2013-06-05 00:00:00+00:00,Equity(1 [TSLA]),19.074,61124000.0
2013-06-05 00:00:00+00:00,Equity(2 [BLK]),266.97,1305900.0
2013-06-05 00:00:00+00:00,Equity(3 [MTCH]),13.749,2917866.0
2013-06-05 00:00:00+00:00,Equity(5 [MSFT]),34.78,46025100.0
2013-06-05 00:00:00+00:00,Equity(6 [GOOGL]),430.28,4209386.0
2013-06-05 00:00:00+00:00,Equity(7 [AAPL]),15.897,290589600.0
2013-06-06 00:00:00+00:00,Equity(0 [AMD]),3.94,20863700.0
2013-06-06 00:00:00+00:00,Equity(1 [TSLA]),19.47,47554500.0
2013-06-06 00:00:00+00:00,Equity(2 [BLK]),268.99,1409400.0
2013-06-06 00:00:00+00:00,Equity(3 [MTCH]),13.966,4080881.0
2013-06-06 00:00:00+00:00,Equity(5 [MSFT]),34.96,37618500.0
2013-06-06 00:00:00+00:00,Equity(6 [GOOGL]),432.753,5153042.0
2013-06-06 00:00:00+00:00,Equity(7 [AAPL]),15.659,416934000.0
2013-06-07 00:00:00+00:00,Equity(0 [AMD]),3.91,12026500.0
2013-06-07 00:00:00+00:00,Equity(1 [TSLA]),20.408,53558000.0
2013-06-07 00:00:00+00:00,Equity(2 [BLK]),280.23,899200.0
2013-06-07 00:00:00+00:00,Equity(3 [MTCH]),14.26,2166687.0
2013-06-07 00:00:00+00:00,Equity(5 [MSFT]),35.67,40757300.0
2013-06-07 00:00:00+00:00,Equity(6 [GOOGL]),440.305,5343851.0
2013-06-07 00:00:00+00:00,Equity(7 [AAPL]),15.779,404535600.0
2013-06-10 00:00:00+00:00,Equity(0 [AMD]),4.06,32378100.0
2013-06-10 00:00:00+00:00,Equity(1 [TSLA]),20.01,46143000.0
2013-06-10 00:00:00+00:00,Equity(2 [BLK]),281.34,695300.0
2013-06-10 00:00:00+00:00,Equity(3 [MTCH]),14.329,3219038.0
2013-06-10 00:00:00+00:00,Equity(5 [MSFT]),35.47,35994500.0
2013-06-10 00:00:00+00:00,Equity(6 [GOOGL]),445.556,4670924.0
2013-06-10 00:00:00+00:00,Equity(7 [AAPL]),15.675,450153200.0
2013-06-11 00:00:00+00:00,Equity(0 [AMD]),3.96,20201200.0
2013-06-11 00:00:00+00:00,Equity(1 [TSLA]),18.894,36970000.0
2013-06-11 00:00:00+00:00,Equity(2 [BLK]),276.2,644000.0
2013-06-11 00:00:00+00:00,Equity(3 [MTCH]),14.215,2562413.0
2013-06-11 00:00:00+00:00,Equity(5 [MSFT]),34.84,39435900.0
2013-06-11 00:00:00+00:00,Equity(6 [GOOGL]),440.345,3511685.0
2013-06-11 00:00:00+00:00,Equity(7 [AAPL]),15.629,286112400.0
2013-06-12 00:00:00+00:00,Equity(0 [AMD]),3.9,14600100.0
2013-06-12 00:00:00+00:00,Equity(1 [TSLA]),19.546,45963500.0
2013-06-12 00:00:00+00:00,Equity(2 [BLK]),269.04,866600.0
2013-06-12 00:00:00+00:00,Equity(3 [MTCH]),14.012,2599535.0
2013-06-12 00:00:00+00:00,Equity(5 [MSFT]),35.0,37372700.0
2013-06-12 00:00:00+00:00,Equity(6 [GOOGL]),436.426,4405190.0
2013-06-12 00:00:00+00:00,Equity(7 [AAPL]),15.435,265227200.0
2013-06-13 00:00:00+00:00,Equity(0 [AMD]),3.95,14192300.0
2013-06-13 00:00:00+00:00,Equity(1 [TSLA]),19.636,29808000.0
2013-06-13 00:00:00+00:00,Equity(2 [BLK]),272.43,1162700.0
2013-06-13 00:00:00+00:00,Equity(3 [MTCH]),14.192,3369624.0
2013-06-13 00:00:00+00:00,Equity(5 [MSFT]),34.72,45654900.0
2013-06-13 00:00:00+00:00,Equity(6 [GOOGL]),438.939,4135660.0
2013-06-13 00:00:00+00:00,Equity(7 [AAPL]),15.57,285832400.0
